taxid	D	P	C	O	F	G	S	family0	family1	family2	family3	family4	family5	family6	family7	family8	D9
1566010	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Nutorquevirus	Nutorquevirus phoci4	100	100	100	0	0	100	100	0	100	100
1566995	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Litunavirus	Litunavirus Yh6	0	100	0	0	0	0	0	0	0	0
1567007	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Demerecviridae	Tequintavirus	Tequintavirus DT5712	100	100	100	100	100	100	100	100	100	100
1567485	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Lavrentievavirus	Lavrentievavirus pPM01	100	100	0	0	0	100	0	100	0	100
1567486	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Xuanwuvirus	Xuanwuvirus P88	100	100	0	0	0	0	0	0	0	0
1572746	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Baylorvirus	Baylorvirus bv1127AP1	0	0	100	0	0	0	0	0	0	0
157538	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Leptomonas	Leptomonas pyrrhocoris	300	400	300	300	400	400	400	400	300	300
157733	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus macyae	100	100	100	100	100	200	100	100	100	100
1578826	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Torchivirus	Torchivirus A	0	100	0	0	0	0	0	0	0	100
1580	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis	0	100	100	0	100	100	100	100	100	0
1582	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus casei	0	0	100	100	100	100	0	0	0	0
1583098	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium hwasookii	0	0	0	0	0	0	0	0	500	0
1587520	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Eapunavirus	Eapunavirus Eap1	0	0	0	0	0	0	0	0	100	0
158847	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale	300	200	300	200	300	200	200	300	300	200
158877	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Yokenella	Yokenella regensburgei	100	100	0	0	100	0	0	100	0	0
1589	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus pentosus	100	100	0	100	100	100	100	100	0	100
1589297	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Pacinivirus	Pacinivirus phi1	100	0	0	100	0	100	0	100	0	0
159274	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	uncultured Porphyromonas sp.	0	200	200	100	400	400	200	200	200	200
159275	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	uncultured Selenomonas sp.	200	0	0	0	0	0	0	0	0	0
1597967	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Serkorvirus	Serkorvirus ITL1	0	100	0	0	100	0	100	0	0	0
1599	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus sakei	100	100	0	100	0	0	0	100	100	0
1603963	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Malagasivirus	Malagasivirus A	0	0	0	0	0	0	0	100	0	0
1615583	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae	Vesivirus	Vesivirus ferret badger/JX12/China/2012	100	100	100	100	100	100	100	100	100	100
1619218	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Alphatorquevirus	Alphatorquevirus cerco1	0	100	0	0	100	100	0	100	100	100
1622234	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zobellviridae	Citrovirus	Citrovirus coptotermitis	100	100	200	200	200	200	200	100	100	100
1625	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus sanfranciscensis	100	100	100	100	0	100	100	0	100	0
1635151	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Sanguibacteroides	uncultured Sanguibacteroides sp.	200	200	200	200	200	200	200	200	200	200
1636182	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Pootjesviridae	Emnonavirus	Emnonavirus phiM9	200	200	200	300	300	200	300	200	200	300
1636201	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Aptresvirus	Aptresvirus AP3	0	0	100	0	0	0	0	100	100	0
1636261	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Vegasvirus	Vegasvirus vegas	0	0	100	0	0	0	0	0	0	0
1640885	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Kochikohdavirus	Kochikohdavirus EFLK1	0	100	100	100	100	100	0	0	100	100
1641896	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Harkavirus	Harkavirus A	100	100	0	0	0	0	0	0	0	0
1647282	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Vhulanivirus	Vhulanivirus Shpa	0	0	0	0	0	0	100	0	0	0
1647302	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Phayoncevirus	Phayoncevirus phayonce	0	0	0	0	0	0	0	0	100	0
1647385	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Piedvirus	Piedvirus IMEDE1	0	0	0	0	0	0	0	0	100	0
1647411	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Demerecviridae	Tequintavirus	Tequintavirus NR01	100	100	0	100	100	100	100	0	100	0
1647454	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Demerecviridae	Epseptimavirus	Epseptimavirus SE24	200	100	100	100	200	200	100	100	200	200
1647455	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Eganvirus	Eganvirus SEN1	0	0	0	0	100	0	0	100	100	0
1647465	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Senquatrovirus	Senquatrovirus SEN4	100	100	0	0	0	0	0	0	0	0
1647468	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Felsduovirus	Felsduovirus SEN8	100	100	0	0	0	100	100	0	0	0
1647475	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Zierdtviridae	Foxborovirus	Foxborovirus GTE8	100	200	100	100	200	200	200	100	100	100
1650736	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Mupapillomavirus 3	0	0	0	0	0	100	100	0	0	100
165179	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella copri	100	100	200	100	100	100	100	100	100	0
165185	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	uncultured Eubacterium sp.	0	0	100	0	0	0	0	0	0	0
165190	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	uncultured Collinsella sp.	0	0	0	0	0	0	0	200	0	0
1653434	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	0	0	100	100	0	0	100	0	100	0
1653435	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Merdimonas	Merdimonas faecis	0	0	100	0	100	100	100	100	0	0
1654889	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Drexlerviridae	Tlsvirus	Tlsvirus tv36	100	100	100	100	100	0	100	100	0	100
1654928	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Jiaodavirus	Jiaodavirus pko111	100	100	100	0	100	0	0	0	100	100
1661	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella pyogenes	0	100	200	0	200	100	200	200	200	200
166122	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	unclassified Retroviridae genus	Human endogenous retrovirus K	100	100	100	100	100	100	100	100	100	100
1661395	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Ampivirus	Ampivirus apilisi	0	0	0	0	0	0	100	0	0	0
1664246	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Casjensviridae	Fengtaivirus	Fengtaivirus Axp2	100	0	100	0	0	0	0	0	0	100
1664247	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Dongdastvirus	Dongdastvirus Axp3	0	100	0	100	0	0	0	0	100	100
1664694	Eukaryota	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Phialophora attinorum	200	200	200	200	200	200	200	200	200	200
1673646	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Picobirnaviridae	Picobirnavirus	Picobirnavirus Equ3	400	300	300	300	300	300	400	300	300	500
1673717	Bacteria	Bacillota	Clostridia	Eubacteriales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus senegalensis	400	400	400	500	400	400	400	500	400	400
1673720	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus massiliensis (ex Togo et al. 2019)	100	0	100	0	100	100	0	0	100	0
1673723	Bacteria	Bacillota	Tissierellia	Tissierellales	Peptoniphilaceae	Murdochiella	Murdochiella massiliensis	200	200	200	200	100	100	100	100	200	200
1675027	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Aghbyvirus	Aghbyvirus ISAO8	100	0	0	0	0	0	0	0	0	0
1675601	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Seussvirus	Seussvirus seuss	0	0	0	0	0	0	0	100	0	0
1676614	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Xylanibacter	Xylanibacter rarus	100	200	100	200	100	100	100	200	100	100
1678082	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Luzseptimavirus	Luzseptimavirus KPP21	0	100	100	100	0	0	100	100	0	0
167968	Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured Desulfovibrio sp.	200	200	100	100	100	300	200	100	200	100
1682394	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Slopekvirus	Slopekvirus eap3	100	0	100	100	100	0	100	0	100	100
1685501	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Restivirus	Restivirus RSS1	0	0	0	0	100	0	0	0	0	0
1690818	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Siftrevirus	Siftrevirus SF3	100	0	0	0	0	0	0	0	0	0
1698708	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Stompvirus	Stompvirus BF2512	0	100	100	0	0	0	0	0	0	0
1703332	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Butyribacter	Butyribacter intestini	0	0	0	0	100	0	0	0	0	100
1703337	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hallella	Hallella colorans	100	100	100	200	100	100	200	100	100	100
1705565	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus solani	500	500	400	400	400	400	400	400	400	400
1718279	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Aliceevansviridae	Moineauvirus	Moineauvirus mv73	200	200	200	300	200	300	200	300	200	200
1720296	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus rubinfantis	200	200	100	100	100	100	100	200	100	100
1720300	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter massiliensis	100	0	0	0	0	0	0	0	100	100
1720313	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Bittarella (ex Durand et al. 2017)	Bittarella massiliensis (ex Durand et al. 2017)	0	0	100	0	0	100	100	100	0	100
1734382	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Salasmaviridae	Mingyongvirus	Mingyongvirus VMY22	100	100	100	100	100	100	100	100	100	100
1735	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella biformis	0	100	100	0	100	100	100	100	100	100
1735591	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Apdecimavirus	Apdecimavirus AP10	0	0	0	0	0	0	0	100	0	0
1742358	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus praedii	100	100	100	100	100	100	100	100	100	100
1743411	Viruses	unclassified-Viruses-phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Omegatorquevirus	Omegatorquevirus hominid1	0	0	100	0	100	100	100	100	0	100
1744	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium freudenreichii	0	200	0	200	300	300	300	0	0	300
1745713	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus massiliensis	100	0	100	0	100	0	100	100	0	100
1747	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	200	0	300	0	0	200	0	200	200	300
1747286	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Ahphunavirus	Ahphunavirus Ahp1	0	100	0	0	0	0	0	0	0	0
1747351	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Rountreeviridae	Minhovirus	Minhovirus IME199	100	200	100	200	200	100	100	100	100	200
1750	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Arachnia	Arachnia propionica	200	200	200	300	200	200	200	200	300	200
1750560	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides massiliensis	600	100	500	600	500	100	600	100	600	600
1752	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium freudenreichii	300	0	0	0	0	0	0	300	0	0
1754217	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Peduoviridae	Phitrevirus	Phitrevirus phi3	0	0	0	100	100	100	0	0	0	0
1755588	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Sicinivirus	Sicinivirus A	0	0	0	100	0	100	0	0	0	0
1755590	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Kunsagivirus	Kunsagivirus A	0	0	100	0	0	0	0	0	0	0
1766557	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Gallivirus	Gallivirus Pf-CHK1/GV	0	0	100	0	0	0	0	0	0	0
1772293	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Korravirus	Korravirus bennie	0	0	0	0	0	0	0	0	100	0
1772295	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Mudcatvirus	Mudcatvirus circum	0	0	0	0	0	0	100	0	0	0
1776293	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Eldridgevirus	Eldridgevirus eldridge	100	0	0	100	0	0	0	100	100	100
1776379	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Leyella	Leyella lascolaii	200	100	100	100	100	200	200	100	200	100
1776382	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Neglectibacter	Neglectibacter timonensis	100	0	100	100	100	0	100	100	100	100
1776384	Bacteria	Bacillota	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia	Emergencia timonensis	400	200	200	300	200	300	300	400	400	400
1776392	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	Massilimicrobiota timonensis	100	100	100	100	100	100	100	100	100	0
1777059	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Straboviridae	Carettavirus	Carettavirus e142	100	0	100	100	100	100	100	0	100	0
1777063	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Kantovirus	Kantovirus C171	0	0	0	0	100	100	100	0	100	0
1784956	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Pukovnikvirus	Pukovnikvirus bactobuster	100	0	0	0	0	0	0	0	0	0
1796618	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Cuneatibacter	Cuneatibacter caecimuris	100	0	0	0	0	0	0	100	0	0
1796622	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Extibacter	Extibacter muris	0	100	0	100	0	0	0	0	0	0
1796628	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Longibaculum	Longibaculum muris	200	200	200	200	200	200	200	200	200	200
1796634	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Muricomes	Muricomes intestini	0	100	100	0	100	0	0	0	0	0
1796635	Bacteria	Bacillota	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Longicatena	Longicatena caecimuris	100	100	100	100	100	100	0	100	0	100
1796636	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus caecimuris	100	0	0	0	0	100	0	0	0	100
1796646	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum	Muribaculum intestinale	500	500	400	500	500	500	500	400	500	500
1796652	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Turicimonas	Turicimonas muris	200	200	200	200	200	200	200	200	200	200
1796992	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Herelleviridae	Shalavirus	Shalavirus Shbh1	100	0	100	100	0	0	100	0	100	0
1796995	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Kelleziovirus	Kelleziovirus kellezzio	0	0	0	0	0	0	0	100	0	0
180332	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Robinsoniella	Robinsoniella peoriensis	0	0	0	0	100	0	100	0	0	0
180434	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	0	0	0	0	300	0	0	300	0	0
1805478	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella timonensis	0	0	100	0	0	0	0	0	0	0
1806837	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Massilibacillus	Massilibacillus massiliensis	200	100	100	100	200	200	100	200	100	200
1815968	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Punavirus	Punavirus SJ46	0	0	0	100	0	0	0	0	0	0
1815983	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Sanyabayvirus	Sanyabayvirus DS1410Ws06	0	0	100	0	0	100	100	0	0	0
1815984	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Schitoviridae	Aoqinvirus	Aoqinvirus RD1410W101	0	0	0	100	100	0	0	0	100	100
1815986	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Agricanvirus	Agricanvirus deimos	0	0	0	0	0	100	0	0	0	0
1821549	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Baxterfoxvirus	Baxtervirus baxterfox	0	0	0	100	0	0	0	0	0	0
1821555	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Demosthenesvirus	Demosthenesvirus katyusha	0	0	0	0	0	0	0	100	0	0
1821564	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Vividuovirus	Vividuovirus vivi2	100	0	0	0	0	0	0	0	0	0
1838083	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	unclassified Caudoviricetes family	Wizardvirus	Wizardvirus wizard	0	0	0	0	0	0	0	100	0	0
1841857	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Odoribacteraceae	Culturomica	Culturomica massiliensis	400	300	200	300	300	400	200	300	300	200
1841865	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	Mediterranea massiliensis	400	300	300	300	300	300	300	400	300	300
184870	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum cambriense	100	100	200	100	100	200	100	200	200	200
1849383	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	Psychrobacter sp. SHUES1	400	400	400	400	400	400	400	400	400	400
1851429	Bacteria	Bacillota	Clostridia	Christensenellales	Christensenellaceae	Christensenella	Christensenella intestinihominis	500	500	500	500	500	500	500	500	500	500
1852370	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia	Prevotellamassilia timonensis	100	100	100	100	100	100	100	100	100	200
1852375	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus massiliensis	500	300	400	300	300	400	400	300	500	300
1852379	Bacteria	Bacillota	Negativicutes	Veillonellales	Veillonellaceae	Colibacter	Colibacter massiliensis	200	200	100	200	100	100	200	100	100	200
1852381	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Duodenibacillus	Duodenibacillus massiliensis	200	100	200	200	200	200	200	200	200	200
1852384	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Massiliimalia	Massiliimalia massiliensis	100	100	100	100	0	0	0	100	100	0
1852386	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Thermophilibacter	Thermophilibacter provencensis	100	100	200	200	100	200	200	200	200	200
1852562	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Autographiviridae	Napahaivirus	Napahaivirus VSW3	0	100	0	0	0	0	0	0	0	0
1852597	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae	Xylivirus	Xylivirus Xf109	100	0	0	0	0	0	100	0	100	0
1852622	Viruses	Uroviricota	Caudoviricetes	unclassified Caudoviricetes order	Mesyanzhinovviridae	Xooduovirus	Xooduovirus Xoosp2	100	100	100	100	100	100	100	100	100	200
185431	Eukaryota	Euglenozoa	Kinetoplastea	Trypanosomatida	Trypanosomatidae	Trypanosoma	Trypanosoma brucei	0	0	300	0	300	0	300	0	300	0
1854472	Eukaryota	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium fimeti	500	500	500	500	500	500	500	500	500	500
